row,col,size,circularity,flags,strain,volume_nl,well,is_missing,is_flagged,is_blank,is_reference,size_rc,size_spatial,norm,is_capped,is_jackknife,status
1,1,223,0.9033,,,,,False,False,False,True,243.0414180296981,178.24143009367347,0.7670151594537336,False,False,OK
1,2,0,,,,,,True,False,False,False,0.0,0.0,,False,False,MISS
1,3,342,0.971,,,,,False,False,False,True,371.15342196383534,360.6582408900635,1.5519979726330408,False,False,OK
1,4,229,0.9853,,,,,False,False,False,True,250.11394099313563,225.83004238789508,0.9718002480150818,False,False,OK
1,5,169,1.0018,,,,,False,False,False,True,189.8556727388942,171.4223303665569,0.7376709555737689,False,False,OK
1,6,128,0.9862,,,,,False,False,False,True,255.5749440715884,258.29938413118896,1.1115235285200797,False,False,OK
1,7,100,0.5314,C,,,,False,True,False,False,94.30809744339055,94.80121031118453,0.4079520984825237,False,False,FLAG
1,8,224,0.8963,,,,,False,False,False,True,230.84188496788627,222.00771148598753,0.9553518513394561,False,False,OK
1,9,259,0.9314,,,,,False,False,False,True,255.57494407158836,273.8462948722321,1.1784255737672886,False,False,OK
1,10,201,1.0087,,,,,False,False,False,True,219.53232375380026,231.1341690694519,0.9946251634698053,False,False,OK
1,11,170,0.9256,,,,,False,False,False,True,222.8089256008719,232.38319073200145,1.0,False,False,OK
1,12,244,0.94,,,,,False,False,False,True,217.66243055311537,225.43065927477608,0.9700816077302103,False,False,OK
2,1,377,0.9849,,,,,False,False,False,True,396.6827448686834,372.58756722464204,1.6033326939483024,False,False,OK
2,2,209,0.9919,,,,,False,False,False,True,233.3451716622851,217.00750665926586,0.9338347837281064,False,False,OK
2,3,331,0.999,,,,,False,False,False,True,346.80223594851265,340.5083689949234,1.4652882935393488,False,False,OK
2,4,353,0.9778,,,,,False,False,False,True,372.22338520610657,353.96935991881344,1.523214130952495,False,False,OK
2,5,185,0.9831,,,,,False,False,False,True,200.64813803906677,190.80825067254534,0.8210931697404789,False,False,OK
2,6,0,,,,,,True,False,False,False,0.0,0.0,,False,False,MISS
2,7,195,1.0019,,,,,False,False,False,True,177.54568711993818,168.83875576864057,0.7265532211551212,False,False,OK
2,8,254,0.9588,,,,,False,False,False,True,252.7125688009475,252.5390463837158,1.0867354286178097,False,False,OK
2,9,0,,,,,,True,False,False,False,0.0,0.0,,False,False,MISS
2,10,111,0.9467,,,,,False,False,False,True,117.0447471894556,125.4124126624535,0.5396793643611116,False,False,OK
2,11,195,0.9785,,,,,False,False,False,True,246.7429805615551,271.73145673022907,1.1693249235208516,False,False,OK
2,12,305,0.9275,,,,,False,False,False,True,262.6757733726851,290.80497737609295,1.2514028078367643,False,False,OK
3,1,246,0.9176,,,,,False,False,False,True,296.64476767506176,294.3291623963063,1.2665682120517259,False,False,OK
3,2,259,0.9581,,,,,False,False,False,True,331.39955647148423,325.38522178530394,1.4002098033009545,False,False,OK
3,3,204,0.9378,,,,,False,False,False,True,244.95352210380273,228.70075478633078,0.9841536045095556,False,False,OK
3,4,142,0.896,,,,,False,False,False,True,171.59985613946012,157.93516488966304,0.679632482849431,False,False,OK
3,5,364,0.9909,,,,,False,False,False,True,452.4435643564357,444.2324881207857,1.9116377855104927,False,False,OK
3,6,128,1.0155,,,,,False,False,False,True,282.7772277227723,285.79164531346896,1.2298292506150388,False,False,OK
3,7,339,0.9458,,,,,False,False,False,True,353.7323992546857,372.42645081444437,1.602639371812178,False,False,OK
3,8,24,0.702,,,,,False,False,False,True,27.365538166719897,28.811752261123154,0.12398380524153588,False,False,OK
3,9,109,0.9891,,,,,False,False,False,True,119.00663251653351,125.43589102584829,0.5397803973287751,False,False,OK
3,10,287,0.9549,,,,,False,False,False,True,346.8250613522891,365.97097337906814,1.5748599209188427,False,False,OK
3,11,170,0.9034,,,,,False,False,False,True,246.52373698908352,269.4894556617685,1.1596770610339036,False,False,OK
3,12,200,0.928,,,,,False,False,False,True,197.4012060891953,208.66933442471168,0.8979536504658892,False,False,OK
4,1,210,1.0198,,,,,False,False,False,True,186.0113975576662,178.94890625379742,0.7700595972114536,False,False,OK
4,2,290,0.8596,,,,,False,False,False,True,272.5642122583299,271.3745886877057,1.167789235670972,False,False,OK
4,3,260,0.9168,,,,,False,False,False,True,229.32190696776684,220.61499978352097,0.949358682478664,False,False,OK
4,4,239,0.9681,,,,,False,False,False,True,212.1510334110334,210.49498514593094,0.9058098586342532,False,False,OK
4,5,349,0.9182,,,,,False,False,False,True,318.645018981019,320.81371492912615,1.3805375247605933,False,False,OK
4,6,313,0.9548,,,,,False,False,False,True,507.92252840909094,505.7056687309985,2.176171465492138,False,False,OK
4,7,114,0.8784,,,,,False,False,False,True,87.37730962764174,85.95762460914463,0.3698960511660942,False,False,OK
4,8,337,0.9499,,,,,False,False,False,True,282.2547947214076,297.41722553233404,1.2798568803340593,False,False,OK
4,9,331,0.9884,,,,,False,False,False,True,265.45526149526154,279.3222988020845,1.2019901177973586,False,False,OK
4,10,247,0.9516,,,,,False,False,False,True,219.25232323232322,224.81716694556115,0.9674416046934914,False,False,OK
4,11,170,0.8614,,,,,False,False,False,True,181.08289044289046,188.07925491476269,0.8093496535714032,False,False,OK
4,12,306,0.9912,,,,,False,False,False,True,221.85024274155163,223.01265876436491,0.9596763778906745,False,False,OK
5,1,249,0.9288,,,,,False,False,False,True,260.3133138720865,268.1517826011344,1.153920736506211,False,False,OK
5,2,112,0.9552,,,,,False,False,False,True,124.24119783271512,124.49188126446928,0.5357180993699366,False,False,OK
5,3,173,0.9653,,,,,False,False,False,True,180.0922701220123,178.9958226528046,0.7702614896067658,False,False,OK
5,4,302,0.9353,,,,,False,False,False,True,316.3959869410513,315.0150568453597,1.3555845233601873,False,False,OK
5,5,253,0.8748,,,,,False,False,False,True,272.6333632033203,273.18345985636864,1.1755732374439276,False,False,OK
5,6,118,0.9477,,,,,False,False,False,True,226.0018106223176,201.4713088873285,0.8669788389284901,False,False,OK
5,7,104,1.0198,,,,,False,False,False,True,94.08143420489999,86.13762277917704,0.3706706259942709,False,False,OK
5,8,233,0.9163,,,,,False,False,False,True,230.3266129032258,231.89421434806187,0.9978958186157987,False,False,OK
5,9,203,0.9043,,,,,False,False,False,True,192.14812666743995,191.42376922764385,0.823741892107874,False,False,OK
5,10,349,0.9339,,,,,False,False,False,True,365.6364219947911,385.2780261557504,1.65794274939652,False,False,OK
5,11,233,0.8976,,,,,False,False,False,True,292.92820512820515,320.9087602315207,1.3809465272452188,False,False,OK
5,12,277,0.932,,,,,False,False,False,True,237.02547393808655,245.98722298025163,1.058541378166802,False,False,OK
6,1,366,0.9402,,,,,False,False,False,True,301.1912349449663,352.30261808929976,1.5160417454444748,False,False,OK
6,2,131,0.9422,,,,,False,False,False,True,114.38869695487344,121.2321643496081,0.5216907641543681,False,False,OK
6,3,125,0.7802,,,,,False,False,False,True,102.42906122683192,105.51337136613883,0.4540490688408841,False,False,OK
6,4,296,0.9695,,,,,False,False,False,True,244.10683760683762,251.45730226293352,1.0820804270345419,False,False,OK
6,5,202,0.9373,,,,,False,False,False,True,171.34603504603507,172.1010110311185,0.7405914794826789,False,False,OK
6,6,387,0.9777,,,,,False,False,False,True,583.4519372888515,584.1459873121138,2.513718765423902,False,False,OK
6,7,339,0.9797,,,,,False,False,False,True,241.3984616535355,229.83924959412258,0.9890528177624831,False,False,OK
6,8,339,0.9696,,,,,False,False,False,True,263.78622221011335,265.9258394036175,1.1443419748474815,False,False,OK
6,9,310,0.9601,,,,,False,False,False,True,230.97555567150164,227.51053121284156,0.9790317901057682,False,False,OK
6,10,221,0.9424,,,,,False,False,False,True,182.25544294294295,183.97224406430513,0.7916762115400731,False,False,OK
6,11,294,0.9347,,,,,False,False,False,True,290.94896049896056,312.3172230104795,1.3439751043381742,False,False,OK
6,12,296,0.9338,,,,,False,False,False,True,199.37521815008725,204.43556101415038,0.8797347190654509,False,False,OK
7,1,148,0.8175,,,,,False,False,False,True,170.85677907011996,171.2015194981174,0.7367207540219959,False,False,OK
7,2,256,0.8614,,,,,False,False,False,True,313.5891574274624,409.22871769395545,1.7610082571157357,False,False,OK
7,3,211,0.8442,,,,,False,False,False,True,242.55201698513798,316.5264121348666,1.3620882437228614,False,False,OK
7,4,55,0.8727,,,,,False,False,False,True,63.629744399886576,63.758131142497355,0.2743663642007013,False,False,OK
7,5,286,0.97,,,,,False,False,False,True,340.32823290453626,342.64450466703477,1.4744805921104398,False,False,OK
7,6,0,,,,,,True,False,False,False,0.0,0.0,,False,False,MISS
7,7,320,0.9415,,,,,False,False,False,True,319.664224130393,322.67538192949496,1.3885487195225923,False,False,OK
7,8,289,0.9724,,,,,False,False,False,True,315.4710480048922,318.442707123691,1.3703345156790563,False,False,OK
7,9,192,0.9113,,,,,False,False,False,True,200.68495306409997,191.07528151229587,0.822242266793968,False,False,OK
7,10,187,0.9608,,,,,False,False,False,True,216.34113095961436,208.41880218778326,0.8968755508144503,False,False,OK
7,11,204,0.9087,,,,,False,False,False,True,283.21020780167703,294.1523892031833,1.2658075150642796,False,False,OK
7,12,349,0.9117,,,,,False,False,False,True,329.77228025772723,308.1231273975455,1.3259269159140343,False,False,OK
8,1,177,0.9877,,,,,False,False,False,True,186.24097040253838,185.01832133503646,0.7961777302060153,False,False,OK
8,2,221,0.9631,,,,,False,False,False,True,246.74298056155507,321.99555100544745,1.3856232457742284,False,False,OK
8,3,366,0.9402,,,,,False,False,False,True,383.47316724216205,521.2709685910453,2.243152643481029,False,False,OK
8,4,103,0.9059,,,,,False,False,False,True,108.60908973435971,108.48053798213479,0.4668174907161904,False,False,OK
8,5,148,0.9588,,,,,False,False,False,True,160.51851043125342,160.32851771673072,0.6899316478601561,False,False,OK
8,6,0,,,,,,True,False,False,False,0.0,0.0,,False,False,MISS
8,7,271,0.8616,,,,,False,False,False,True,246.7429805615551,237.41323044837347,1.0216454542195048,False,False,OK
8,8,242,0.8775,,,,,False,False,False,True,240.77339232216258,229.24411131079233,0.9864917965394954,False,False,OK
8,9,344,0.9598,,,,,False,False,False,True,327.7204066145751,322.8040455684021,1.389102389684801,False,False,OK
8,10,327,0.962,,,,,False,False,False,True,344.8074984770449,348.05549969160836,1.4977653873984687,False,False,OK
8,11,0,,,,,,True,False,False,False,0.0,0.0,,False,False,MISS
8,12,127,0.9396,,,,,False,False,False,True,109.37646956829839,93.86318547379686,0.4039155550714752,False,False,OK
